ticker,strategy_type_id,backtest_id,2017-2020,2017,2018,2019,2020,2017_Q1,2018_Q1,2019_Q1,2020_Q1,2017_Q2,2018_Q2,2019_Q2,2020_Q2,2017_Q3,2018_Q3,2019_Q3,2020_Q3,2017_Q4,2018_Q4,2019_Q4,2020_Q4,2017_M1,2018_M1,2019_M1,2020_M1,2017_M2,2018_M2,2019_M2,2020_M2,2017_M3,2018_M3,2019_M3,2020_M3,2017_M4,2018_M4,2019_M4,2020_M4,2017_M5,2018_M5,2019_M5,2020_M5,2017_M6,2018_M6,2019_M6,2020_M6,2017_M7,2018_M7,2019_M7,2020_M7,2017_M8,2018_M8,2019_M8,2020_M8,2017_M9,2018_M9,2019_M9,2020_M9,2017_M10,2018_M10,2019_M10,2020_M10,2017_M11,2018_M11,2019_M11,2020_M11,2017_M12,2018_M12,2019_M12,2020_M12
SBILIFE.NS,2,1519,-17.09,7.15,1.87,2.85,-26.15,0.0,42.53,1.92,-20.77,0.0,-12.93,-3.09,5.19,0.0,-4.03,19.13,-9.41,7.15,-14.47,-12.59,-2.18,0.0,24.52,-18.3,24.12,0.0,5.25,15.16,4.18,0.0,8.75,8.32,-38.73,0.0,-2.13,14.76,4.55,0.0,-9.71,0.09,8.18,0.0,-1.47,-15.63,-6.99,0.0,6.42,2.25,-10.21,0.0,10.69,11.7,-5.91,0.0,-18.52,4.3,7.22,-2.94,0.53,-22.99,8.22,21.12,3.22,11.04,-9.61,-8.85,-17.58,2.23,0.0
SBILIFE.NS,2,1520,87.12,1.9,30.82,-3.94,46.13,0.0,10.4,8.62,36.71,0.0,7.31,-1.2,8.81,0.0,-7.69,-6.69,-10.08,1.9,19.63,-4.07,9.25,0.0,9.16,10.38,9.25,0.0,1.14,-1.27,6.77,0.0,0.0,-0.33,17.19,0.0,4.24,0.0,0.0,0.0,-0.63,7.43,0.0,0.0,3.6,-8.03,8.81,0.0,20.9,-14.13,-9.44,0.0,5.5,8.66,7.14,0.0,-27.63,0.0,-7.32,0.0,11.37,-6.15,11.57,1.12,4.11,0.0,-2.08,0.77,3.17,2.21,0.0
SHREECEM.NS,1,1521,-8.25,-5.25,-4.37,59.82,-36.65,2.57,-6.85,9.55,-37.64,15.26,18.55,-9.7,-3.03,-16.5,1.64,53.46,3.12,-4.02,-14.8,5.28,1.61,-8.66,-21.24,9.61,-18.44,10.59,0.75,2.39,-0.76,1.54,17.39,-2.39,-22.96,9.45,1.52,0.12,5.14,-0.77,9.04,-11.92,-9.35,6.13,7.09,2.4,1.74,0.34,12.28,22.72,5.79,-10.76,-2.32,3.08,-6.42,-6.75,-7.32,21.31,4.16,1.45,-17.67,9.32,-3.57,-3.74,-6.34,-4.13,-9.65,-1.71,10.49,0.45,16.62
SHREECEM.NS,1,1522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHREECEM.NS,1,1523,-57.32,1.44,-25.73,10.51,-48.74,17.12,5.23,-9.88,-40.06,23.89,12.78,-0.86,-2.12,-15.77,-1.78,12.51,2.21,-17.0,-36.28,9.94,-14.51,0.12,-16.95,12.63,-21.83,17.21,6.9,-9.09,-0.15,-0.19,18.53,-11.99,-23.21,24.7,2.09,-2.27,5.93,-0.96,9.03,-4.15,-17.17,0.32,1.32,5.83,11.55,1.98,7.48,4.16,6.45,-14.53,-5.2,9.55,-1.34,-3.36,-3.6,-1.4,-2.67,-4.65,-34.0,7.55,1.41,-10.36,-11.45,3.72,-21.9,-2.89,9.04,-1.45,7.94
SHREECEM.NS,1,1524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHREECEM.NS,1,1525,-42.5,-18.38,-17.24,46.74,-41.99,-0.4,-3.54,6.6,-32.7,18.5,25.67,-4.18,15.32,-12.81,-11.09,43.59,-3.74,-20.69,-23.21,0.05,-22.35,-9.66,-19.56,8.06,-18.54,10.99,0.75,2.39,8.2,-0.67,19.02,-3.66,-23.64,11.78,3.09,-3.04,9.51,-0.89,13.83,-5.46,-0.87,6.97,7.09,4.53,6.23,0.85,2.46,19.58,8.64,-7.29,1.95,3.08,-14.94,-6.75,-14.88,16.49,4.16,7.27,-15.82,7.2,-10.64,-1.66,-17.43,-3.16,-13.11,-24.82,10.49,-3.63,0.0
SHREECEM.NS,1,1526,-6.09,2.46,-20.48,35.22,-14.76,4.06,-3.48,0.92,-21.79,-6.6,5.84,11.75,7.29,6.66,-13.01,26.88,-6.34,-1.16,-10.52,-5.49,8.46,0.0,-3.76,0.92,-16.48,5.6,0.3,0.0,7.59,-1.46,0.0,0.0,-12.97,-6.51,0.86,-3.7,12.54,-1.41,0.87,18.23,-4.66,1.33,4.04,-1.85,0.0,-4.72,-1.02,6.38,-0.04,5.73,-12.12,4.99,0.0,5.89,0.0,13.6,-6.31,-1.61,-15.94,-4.57,5.58,-2.98,-1.56,-0.97,0.0,3.54,8.12,0.0,2.73
SHREECEM.NS,1,1527,-38.39,19.75,-20.94,18.71,-45.18,22.81,-7.83,-9.1,-43.26,9.22,20.64,10.68,6.28,-2.28,-7.28,15.93,14.36,-8.64,-23.32,1.78,-20.5,1.96,-21.93,3.56,-14.79,15.36,4.19,-0.49,2.06,4.41,13.31,-11.79,-34.76,4.99,3.4,-4.23,20.16,2.61,9.02,10.51,-7.48,1.39,7.02,4.58,-4.4,7.46,1.31,-2.11,5.68,-7.87,-11.77,-1.2,8.81,-1.3,3.73,19.86,-0.55,5.11,-19.16,6.99,-8.84,-14.4,-10.84,-4.03,-21.41,1.54,6.4,-0.86,10.98
SHREECEM.NS,1,1528,-25.1,3.54,-3.19,-1.96,-23.79,4.12,5.19,-1.56,-37.88,-0.69,1.69,9.9,20.42,9.17,-2.92,-2.15,6.99,-8.27,-6.77,-7.38,-4.77,-4.29,8.18,-6.31,-15.02,5.2,0.41,5.07,6.73,3.41,-3.15,0.0,-31.51,-9.96,-4.84,-0.83,23.49,-2.98,1.5,10.83,0.0,13.69,5.29,0.0,-2.49,0.0,-4.32,-0.95,-0.58,-4.74,-0.45,-8.18,-0.87,14.61,1.91,7.58,8.55,1.69,3.1,-2.12,2.5,-9.22,-7.78,-5.38,-7.3,-0.64,-1.94,0.0,0.22
SHREECEM.NS,1,1529,-23.29,0.93,-22.14,16.78,-16.41,11.23,0.12,-10.12,-36.04,15.23,22.32,3.35,43.94,-0.6,-21.71,23.6,10.21,-20.77,-18.8,1.71,-17.62,-1.51,-16.31,-0.67,-19.13,21.04,0.58,2.32,5.15,-6.7,18.95,-11.56,-24.79,0.26,0.97,-9.43,27.24,-0.01,15.94,6.11,13.47,14.93,4.49,7.54,-0.3,10.71,2.85,3.73,7.39,-6.0,-7.59,-6.32,-3.4,-4.49,-17.63,27.2,6.24,5.57,-12.66,8.16,-10.45,-16.08,-15.26,-3.31,-16.58,-10.56,9.72,-2.75,10.28
SHREECEM.NS,1,1530,-6.12,8.32,-24.28,24.75,-8.24,3.21,0.87,4.63,-12.16,5.18,25.86,21.33,4.08,8.83,-23.82,2.51,-4.94,-8.31,-21.72,-4.14,5.58,0.0,5.1,4.63,-24.5,4.74,-4.02,0.0,20.25,-1.46,0.0,0.0,-3.25,1.43,2.15,0.14,14.3,-0.76,9.35,21.33,-8.94,4.5,12.68,-0.14,0.0,-1.11,-16.28,-0.32,-4.02,3.32,-1.95,-15.9,0.0,6.51,-7.19,22.28,-0.97,11.46,-9.93,-5.09,5.58,-8.08,-11.77,1.0,0.0,-10.52,-1.49,0.0,0.0
SHREECEM.NS,1,1531,-26.58,25.88,-12.02,27.14,-47.86,11.02,-7.46,-13.14,-48.54,2.61,25.15,16.7,5.48,19.32,-6.03,20.78,23.88,-7.38,-19.15,3.85,-22.46,-2.63,-15.66,1.54,-17.13,17.09,0.79,-0.49,7.83,-2.63,8.86,-14.03,-42.4,-3.47,5.55,-10.66,24.08,6.47,10.17,8.76,-10.93,-0.17,7.62,20.1,-4.56,12.78,2.63,-0.36,6.31,-3.1,-11.32,-0.86,15.54,9.19,3.25,22.26,0.85,0.58,-22.83,6.8,-6.82,-10.15,2.56,-2.13,-25.69,2.48,2.14,-0.65,11.98
SHREECEM.NS,1,1532,15.29,22.81,32.73,30.16,-45.66,10.83,11.77,-1.62,-43.4,4.92,9.75,18.47,-17.56,10.72,14.49,5.3,16.47,-4.62,-5.49,6.05,0.0,0.0,10.96,-1.62,-14.24,7.19,0.4,0.0,14.25,3.39,0.33,0.0,-42.24,-7.31,-0.72,-0.07,-2.15,-3.78,4.49,9.18,-11.87,17.65,5.8,8.58,-4.39,5.17,15.1,-5.89,1.45,-3.68,-0.25,-6.19,0.66,9.3,-0.28,19.28,14.04,0.79,-9.31,-0.69,0.0,-5.29,0.0,6.79,0.0,-0.07,4.21,0.0,0.0
SHREECEM.NS,1,1533,-37.55,19.77,-28.27,4.3,-30.31,18.29,-1.35,-15.45,-52.83,4.65,18.55,0.97,32.23,29.23,-9.57,16.37,19.52,-25.12,-32.17,4.99,-6.52,-1.66,-12.26,-5.65,-22.37,30.62,2.95,1.09,6.79,-7.91,9.21,-11.35,-43.1,-5.05,0.31,-21.56,23.47,-2.99,12.29,13.51,3.35,13.61,5.25,13.41,3.63,16.15,0.14,2.42,4.95,3.4,-7.59,-15.16,2.57,7.59,-2.28,33.92,11.03,-2.81,-19.56,6.92,-6.1,-8.87,-15.34,-2.94,-14.49,-15.46,-0.4,1.17,16.42
SHREECEM.NS,1,1534,-32.72,-4.63,-6.61,41.59,-46.65,0.83,18.64,-4.1,-36.89,1.88,17.15,22.02,-10.29,8.5,-12.98,6.68,-4.8,-14.42,-22.78,13.43,-1.02,0.0,14.61,-0.23,-20.53,2.32,0.77,-3.88,18.36,-1.46,2.72,0.0,-32.9,-6.56,3.05,0.92,-0.39,-3.96,3.78,13.45,-9.93,13.52,9.54,6.57,0.0,0.0,-3.92,1.23,-0.62,0.0,-5.33,-13.43,0.0,8.5,-4.33,21.74,-4.22,7.12,-24.43,-0.16,0.0,-12.99,0.0,13.61,-5.16,-8.18,2.18,0.0,4.36
SHREECEM.NS,1,1535,-50.23,13.9,-32.91,31.86,-50.61,7.35,-1.91,-13.15,-35.54,3.79,28.51,20.8,0.23,23.22,-20.18,14.09,24.12,-17.04,-33.32,10.16,-38.41,-1.85,-13.06,5.04,-16.46,24.8,3.64,-0.49,8.96,-12.36,8.86,-16.91,-29.18,-5.37,6.86,-13.65,18.03,9.86,11.75,16.48,-15.07,-0.17,7.62,20.1,-0.01,16.47,-4.69,-5.68,6.31,-3.1,-11.32,-4.84,15.54,9.19,-5.55,27.12,1.05,10.4,-25.53,12.86,-17.11,-11.91,-14.11,-1.75,-25.69,-14.69,4.25,-0.65,0.0
SHREECEM.NS,1,1536,-33.24,9.31,49.11,-6.07,-56.39,0.0,19.68,-20.08,-46.26,6.77,9.21,-7.16,-10.22,2.32,20.44,14.0,3.32,0.05,-5.28,11.05,-12.52,0.0,5.64,-1.05,-14.77,0.0,8.49,-13.62,2.11,0.0,4.42,-6.49,-38.25,-7.82,-0.24,-2.01,0.0,2.81,1.68,-5.26,-10.2,12.67,7.66,0.0,-0.02,0.0,12.62,-0.65,3.18,-1.81,6.39,4.04,-3.52,4.2,0.53,10.3,3.79,0.0,-11.46,0.0,0.0,0.05,0.0,7.94,-12.52,0.0,6.99,2.88,0.0
SHREECEM.NS,1,1537,-7.18,30.94,-0.81,6.19,-32.7,8.78,10.27,-14.19,-52.74,26.35,17.96,-8.18,22.55,13.4,-0.77,24.41,24.61,-15.99,-23.15,8.33,-6.74,0.0,1.69,6.08,-21.39,14.51,-3.92,-5.71,14.14,-5.0,12.86,-14.21,-47.33,-4.09,-1.35,-23.02,44.71,11.28,13.07,7.14,-8.96,18.38,5.76,11.32,-6.98,6.3,1.27,4.54,4.65,4.72,-5.01,-19.31,3.7,1.88,3.16,47.48,14.82,-2.44,-18.39,2.03,-2.6,-6.81,-3.94,3.36,-15.47,-7.6,-1.98,2.72,13.27
SHREECEM.NS,1,1538,-60.57,-14.07,75.66,-8.42,-71.47,2.95,23.23,-19.63,-56.82,-10.09,13.54,-1.93,-19.34,10.16,25.69,5.61,-7.51,-15.72,-0.11,10.01,-11.45,0.0,15.19,-4.03,-24.27,4.48,0.95,-9.25,3.68,-1.46,5.98,-7.72,-45.0,-21.48,-1.25,4.79,0.0,-0.0,1.09,-6.41,-12.33,14.51,13.74,0.0,-7.99,0.0,11.82,-0.35,4.71,0.0,2.48,-3.14,0.0,10.16,9.68,9.41,-11.67,2.53,-2.13,0.0,1.92,-17.81,0.0,9.03,-14.54,0.0,2.06,0.9,1.66
SHREECEM.NS,1,1539,-33.47,14.51,-4.51,7.37,-43.33,-3.56,18.82,-14.64,-39.87,12.26,22.59,7.96,-7.79,6.18,1.92,4.54,32.72,-0.39,-35.68,11.45,-22.99,0.0,-3.31,8.58,-26.36,4.04,6.4,-5.11,16.57,-7.3,15.49,-17.15,-29.96,-13.37,5.65,-14.62,25.67,23.7,5.17,11.24,-12.87,4.76,10.33,13.66,-15.78,8.57,15.29,-8.07,7.81,-5.39,-13.08,-10.88,16.84,3.37,1.71,27.61,5.36,12.93,-27.95,2.74,-15.94,-10.2,-12.72,5.12,-23.92,-1.77,2.27,3.19,20.41
SHREECEM.NS,1,1540,-21.0,6.73,145.2,-18.55,-62.94,0.0,23.64,-29.88,-41.01,-17.59,21.16,6.52,-17.18,16.22,23.85,-1.8,-8.64,11.43,32.15,11.05,-16.96,0.0,14.17,-0.89,-32.36,0.0,2.62,-14.35,5.66,0.0,5.54,-17.4,-17.47,-26.32,3.54,9.84,0.0,-2.74,0.84,-3.03,-12.46,15.0,16.03,0.0,-5.4,0.0,3.31,-7.2,2.37,5.34,19.25,-4.05,-1.57,10.33,0.53,10.3,-9.33,0.0,23.52,0.0,0.0,11.43,0.0,7.94,-16.96,0.0,6.99,2.88,0.0
SHREECEM.NS,2,1541,-32.74,-5.94,6.7,52.59,-56.08,1.69,-2.54,21.91,-43.08,7.79,11.26,-7.64,-12.6,-15.88,10.24,26.43,-1.97,2.03,-10.74,7.18,-9.94,1.89,-17.71,10.54,-19.26,4.31,4.33,5.9,-5.03,-4.32,13.52,4.14,-25.76,11.04,1.86,3.64,-7.69,-1.38,3.66,-12.14,-7.34,-1.57,5.36,1.44,2.17,1.8,3.82,15.54,8.49,-7.76,2.73,2.25,-6.66,-10.42,3.36,7.01,-3.2,2.09,-15.45,9.28,-2.37,-2.09,-5.41,-2.81,-12.16,2.07,11.61,0.92,5.03
SHREECEM.NS,2,1542,-9.64,6.81,-16.46,-5.1,6.72,3.44,-8.38,-6.76,-2.6,1.22,-0.86,0.4,7.78,2.79,-6.16,8.27,-2.42,-0.76,-1.99,-6.38,4.19,-0.01,-8.73,-3.5,-6.61,3.45,2.55,-3.38,7.37,0.0,-2.11,0.0,-2.86,-0.23,0.0,2.04,0.0,5.03,-0.86,-3.14,7.11,-3.41,0.0,1.59,0.63,0.0,-2.34,1.86,0.0,2.15,-3.91,0.0,0.0,0.62,0.0,6.3,-2.42,-1.52,0.0,-2.55,0.0,0.77,-3.69,-3.93,0.0,0.0,1.76,0.0,4.19
SHREECEM.NS,2,1543,-31.02,9.57,-15.69,5.56,-29.26,5.95,-11.61,-8.38,-28.23,2.62,12.53,2.66,3.66,2.67,-4.14,15.29,-1.69,-1.85,-11.57,-2.66,-3.28,0.0,-11.61,-5.83,-18.63,9.07,0.0,0.0,3.75,-2.86,0.0,-2.71,-14.98,-0.87,5.91,-0.86,4.08,-0.18,6.25,7.56,-1.11,3.7,0.0,-3.73,0.72,0.0,2.22,0.11,2.59,0.0,-7.69,4.08,1.62,2.67,1.59,10.65,-5.7,0.27,-13.86,-2.03,-2.72,-2.68,2.09,-0.64,-3.93,0.59,0.55,0.0,3.5
SHREECEM.NS,2,1544,-45.01,5.09,-26.28,51.71,-53.21,14.86,-2.89,-15.33,-62.89,-5.22,24.69,27.04,9.68,30.99,-6.69,12.88,41.87,-26.3,-34.75,24.94,-18.96,-4.93,-18.96,4.49,-17.75,31.9,4.64,-3.48,27.25,-8.4,14.52,-16.04,-64.55,-23.82,1.52,-12.84,11.31,-1.26,15.23,26.54,8.78,26.0,6.59,15.19,-9.42,21.6,7.51,-1.8,5.86,0.89,-5.4,-24.62,13.14,6.78,-8.26,52.5,18.45,14.8,-21.73,13.05,-7.09,-23.29,-19.82,5.27,-32.24,-16.31,3.97,4.98,28.71
SHREECEM.NS,2,1545,-29.08,16.28,-12.51,-4.58,-26.94,4.26,16.65,-19.79,-49.94,28.31,14.54,-9.3,26.14,13.62,-8.33,21.31,27.28,-23.49,-28.57,8.12,-9.1,0.0,6.37,-0.85,-21.81,13.21,-2.28,-5.71,13.69,-7.91,12.23,-14.21,-43.69,-4.09,-1.83,-24.5,44.71,13.0,10.32,7.14,-8.96,18.38,5.76,12.12,-4.25,5.29,2.15,3.01,4.65,5.92,-8.09,-19.31,5.93,1.88,-2.36,45.96,14.82,-1.23,-17.09,1.83,-6.44,-8.9,-12.1,3.36,-14.23,-14.97,-1.98,2.72,13.27
SHREECEM.NS,2,1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHREECEM.NS,2,1547,-6.87,15.74,-13.63,-3.28,-3.67,-2.32,-0.53,-3.68,-2.45,15.32,9.6,1.2,-1.11,11.68,-13.48,2.9,-3.27,-7.99,-8.43,-3.58,3.24,-1.71,-3.42,-3.68,-7.29,6.69,2.99,0.0,4.87,-6.85,0.0,0.0,0.34,4.44,3.08,-7.47,0.0,6.85,3.27,5.22,-1.11,3.34,2.95,3.95,0.0,6.58,-2.19,-6.04,0.0,0.0,-5.98,0.0,1.62,4.78,-5.92,9.52,-4.81,4.74,-1.11,0.94,-1.05,-6.88,-7.4,-5.05,0.0,-5.67,0.0,0.61,4.34
SHREECEM.NS,2,1548,-62.21,2.96,-34.3,41.78,-60.6,14.94,-6.31,-20.69,-58.63,0.95,36.82,25.78,5.67,34.06,-34.88,16.6,29.53,-33.81,-21.29,21.88,-30.41,-2.92,-17.68,1.16,-25.24,22.43,1.38,7.98,19.97,-3.29,12.27,-27.39,-53.88,-31.59,2.46,-10.45,10.26,1.73,19.36,15.43,3.03,45.05,11.88,21.69,-6.98,8.11,-8.38,-9.78,6.32,8.95,4.41,-14.83,11.17,13.82,-31.93,51.75,9.59,13.65,6.72,10.12,-9.21,-13.41,-29.89,7.9,-32.42,-32.74,5.2,2.57,13.43
SHREECEM.NS,2,1549,-45.34,23.77,-34.44,6.27,-36.62,9.19,-2.53,-13.18,-47.12,4.65,27.12,0.97,36.55,36.51,-22.0,16.37,13.07,-20.65,-32.17,4.18,-22.37,-4.07,-7.27,-3.12,-26.55,27.04,-3.75,1.09,13.1,-10.41,9.21,-11.35,-36.34,-5.05,2.76,-21.56,23.47,-2.99,17.54,13.51,3.35,13.61,5.25,13.41,7.01,16.15,-5.88,2.42,4.95,9.24,-7.59,-15.16,-2.96,7.59,-10.31,33.92,11.03,1.4,-19.56,6.1,-8.79,-0.11,-15.34,-2.94,-14.89,-21.66,-0.4,1.17,0.0
SHREECEM.NS,2,1550,-36.28,-5.78,121.66,-1.77,-68.94,2.95,22.13,-15.19,-47.02,-15.16,21.72,-1.82,-22.82,10.16,18.85,7.23,-5.71,-2.08,25.46,10.01,-19.45,0.0,20.5,3.68,-30.19,4.48,-4.02,-9.25,5.88,-1.46,5.6,-9.86,-28.32,-20.43,1.11,4.79,0.0,-6.88,4.18,-6.31,-16.11,14.51,15.55,0.0,-7.99,0.0,3.81,-3.63,5.0,0.0,4.38,-8.6,0.0,10.16,9.68,21.74,-10.2,11.46,14.66,0.0,-5.75,-12.15,0.0,9.03,-14.54,0.0,9.42,0.9,0.0
SHREECEM.NS,2,1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHREECEM.NS,2,1552,20.94,-26.21,9.9,47.65,1.0,-4.23,-2.54,-10.32,-40.23,-7.25,17.8,-11.22,15.9,-6.69,1.51,60.27,37.01,-10.98,-5.7,15.72,6.42,-11.04,-16.61,1.77,-5.31,6.31,6.47,-2.08,18.65,1.27,9.77,-10.02,-46.8,12.54,-6.0,-0.11,1.46,-10.28,13.1,-12.73,16.58,-8.14,10.8,1.83,-2.02,-2.87,17.74,19.9,7.27,3.14,-7.01,-2.99,5.23,-6.85,-7.29,37.79,21.38,5.34,-15.96,11.4,10.31,-12.43,-1.57,3.47,-16.31,-3.5,14.0,0.39,15.27
SHREECEM.NS,2,1553,-13.65,3.16,-6.87,8.38,-17.06,8.29,-4.49,-7.63,-40.17,12.43,21.44,-3.97,27.43,-2.97,-10.88,24.19,12.85,-12.68,-9.91,-1.61,-3.6,-4.67,-19.06,0.76,-19.54,15.1,0.58,2.32,-2.01,-1.31,17.32,-10.4,-24.11,-1.51,1.06,-6.48,22.16,0.11,15.0,-1.13,3.76,14.03,4.49,3.86,0.53,9.35,2.89,7.48,7.39,-7.09,-7.59,-6.32,-1.09,-4.49,-6.26,23.34,6.24,-0.16,-14.58,4.63,-3.37,-11.91,-3.87,-3.31,-14.63,-0.7,9.72,-2.75,16.85
SHREECEM.NS,2,1554,1.4,1.97,2.36,62.18,-40.1,4.16,11.18,3.29,-37.3,5.75,13.92,23.68,-1.77,6.53,-2.35,15.19,-1.51,-13.11,-17.24,10.21,-1.25,0.0,6.72,7.46,-20.24,5.71,1.42,-3.88,12.97,-1.46,2.72,0.0,-30.41,-4.55,1.7,1.04,0.14,-2.4,5.49,13.45,-1.9,13.52,6.19,7.89,0.0,0.0,10.49,1.23,-0.62,0.0,-11.32,-1.95,0.0,6.53,-0.34,16.04,-0.9,-1.61,-18.21,-0.41,0.0,-11.93,0.0,10.66,-5.16,0.28,1.19,0.0,4.11
SHREECEM.NS,2,1555,-21.02,-1.76,32.03,15.56,-47.31,-0.4,15.76,-12.92,-35.41,2.61,11.55,-7.35,-6.82,1.35,6.05,34.12,-5.22,-5.15,-3.59,6.79,-7.62,0.0,4.93,0.88,-9.79,2.36,0.0,-5.31,5.04,-2.7,10.32,-8.84,-31.84,-4.88,1.62,0.35,0.0,0.0,1.33,-7.67,-2.94,7.87,8.33,0.0,-4.0,0.0,7.12,0.33,2.85,0.0,-4.35,13.13,0.0,1.35,3.5,18.17,-7.85,1.33,-6.41,0.0,0.28,-6.39,0.0,6.79,-7.88,0.0,3.02,0.0,0.0
SHREECEM.NS,2,1556,-43.84,-9.76,-15.86,49.22,-50.43,-2.86,-16.9,-28.03,-53.19,-11.68,14.12,6.22,6.27,12.28,-7.71,33.17,30.95,-6.33,-3.87,46.57,-23.91,-10.51,-26.96,-3.03,-13.93,8.39,5.26,-6.22,18.03,0.15,8.08,-20.86,-53.92,-28.31,-2.48,-9.09,23.07,2.25,20.34,2.3,-6.91,20.49,-2.76,14.21,-7.24,0.53,18.94,2.69,16.21,4.99,6.4,-10.07,3.78,6.38,-27.08,44.21,8.58,17.01,12.84,40.75,6.53,-20.7,-19.54,8.77,-31.29,0.95,5.88,-4.26,3.94
SHREECEM.NS,2,1557,-26.36,0.9,-23.16,24.85,-23.92,10.86,11.63,1.96,-29.94,17.11,24.27,-2.66,23.12,-11.8,-16.57,25.45,2.23,-11.88,-33.61,0.28,-13.73,-5.27,-11.9,5.84,-14.2,21.08,1.79,2.04,6.34,-3.35,24.48,-5.58,-23.21,8.67,1.33,-6.04,19.92,-1.27,17.92,0.22,3.97,9.15,4.0,3.37,-1.25,0.75,17.79,7.43,4.25,-6.74,-5.2,-1.81,-7.98,-6.13,-25.29,18.93,6.56,9.93,-21.73,12.96,-10.69,-5.27,-21.25,-2.97,-10.7,-15.38,7.71,-8.51,8.16
SHREECEM.NS,2,1558,-12.27,1.99,-17.32,32.38,-21.4,5.62,4.11,5.97,-16.68,5.44,26.29,25.1,1.0,5.66,-19.69,1.48,-14.3,-13.33,-21.7,-1.6,8.98,0.0,5.1,5.97,-18.48,7.19,-0.95,0.0,18.92,-1.46,0.0,0.0,-14.05,-5.82,1.95,-0.59,6.47,1.18,9.94,21.33,-5.14,10.65,12.68,3.72,0.0,-4.44,-11.75,-1.31,-4.02,5.56,-1.95,-15.9,0.0,4.75,-7.19,22.28,-10.72,5.37,-9.9,-2.57,5.58,-8.08,-11.77,1.0,0.0,-10.52,-1.49,0.0,3.23
SHREECEM.NS,2,1559,-52.91,-15.56,-18.57,7.34,-36.2,-3.82,4.03,-6.95,-25.62,-5.75,8.19,-7.48,-3.64,3.32,-10.75,24.67,4.12,-9.84,-18.93,0.01,-14.51,0.0,-0.54,-1.74,-18.43,11.77,0.0,-5.31,5.38,-13.95,4.59,0.0,-13.47,-6.05,4.76,-0.74,0.74,-1.64,0.05,-7.05,-3.19,1.99,3.23,0.29,-1.19,0.0,-4.05,-5.73,2.01,0.0,-2.7,11.91,0.0,3.32,-4.41,18.17,2.07,4.7,-17.52,-1.33,-8.52,-5.95,-4.77,1.36,-6.54,-8.44,3.22,0.0,0.0
SHREECEM.NS,2,1560,-86.63,-17.2,-18.29,-20.74,-75.06,-1.52,14.28,-45.26,-58.49,-41.19,63.39,26.15,-14.38,58.1,-47.47,17.43,39.7,-9.58,-16.7,-2.26,-49.77,0.0,-1.27,5.52,-41.16,13.6,-7.11,-13.04,22.12,-13.3,24.6,-40.34,-42.23,-53.98,15.41,-14.22,35.18,-1.8,8.46,23.55,-19.6,30.15,30.53,19.03,-21.22,8.08,-13.17,-3.17,19.29,25.12,-6.36,-19.27,13.76,16.92,-35.39,50.21,2.95,24.97,-7.68,-3.78,-18.93,-15.44,-15.58,-1.89,-38.04,-14.44,6.88,3.53,0.0
